# timestamp tx ty tz qx qy qz qw
1650963827488962 51.956511 18.351381 8.20769 -0.05440953032962141 -0.08631654556393008 0.29843468000885465 0.9489603778552783
1650963829301141 52.640054 19.081883 8.31444 -0.07064566705792473 -0.07668465565175643 0.39683466325072164 0.9119489587450598
1650963830716519 53.057041 19.768979 8.384693 -0.06660389123689944 -0.057912283649590536 0.5063299307827932 0.8578112206471098
1650963833132823 53.339077 21.058203 8.471613 -0.0882052769255059 -0.09102912171359015 0.6728032294274223 0.7288822556452988
1650963834946340 53.329827 22.104808 8.501482 -0.08399021548857792 -0.07897001497351801 0.7508164874848869 0.6503721877187869
1650963836761881 53.191042 23.191753 8.518007 -0.09408131520334957 -0.07390993482019186 0.7771284626081608 0.6178651796862804
1650963838578349 52.900698 24.217408 8.494226 -0.0980279462951101 -0.060735730036037265 0.7614744287272396 0.637854518865138
1650963840592795 52.611424 25.196798 7.688331 -0.053668124175518916 -0.023892527378605626 0.7432344971983106 0.666446818401377
1650963842416203 52.275891 26.256695 8.427617 -0.07615479821419387 -0.04498051356189915 0.73796417609171 0.669018740330902
1650963844036007 52.07575 27.33795 8.443077 -0.06658001757073927 -0.04648360532125143 0.7730364502734228 0.6291430856691378
1650963845840601 51.732751 28.394094 8.426011 -0.08960393509434832 -0.02504160996726262 0.7611831624174421 0.6418288290798703
1650963847661443 51.442124 29.406797 8.597923 -0.09198484846614523 -0.016928171905186796 0.761541221390339 0.6413323574964227
1650963849077377 51.326802 30.374831 8.381439 -0.08312113759251419 -0.020915749094335384 0.8258608988179781 0.5573214366312413
1650963850079593 51.027156 30.805028 8.326995 -0.09969011472595522 -0.03548379143985997 0.8871866494051646 0.44911316022603476
1650963850679668 50.829128 31.027919 8.256192 -0.10256387577424146 -0.03602966391536258 0.9309759992094677 0.34852001893757145
1650963851279976 50.561091 31.17918 8.233287 -0.10599074790936745 -0.033240137749798886 0.964142910090929 0.2410176415148531
1650963851885062 50.298941 31.3556 8.117278 -0.10220055256026356 -0.04233664975821873 0.9878618252515731 0.10904893100923664
1650963852897658 49.845478 31.245822 8.125878 -0.111958490123253 -0.007303620554055529 0.9936851253441416 -0.0013510314287040368
1650963854721522 48.675611 31.170183 8.143766 -0.1312959070477091 -0.012257557523662272 0.9879212285225217 -0.08138048482667637
1650963856535318 47.633917 31.026248 7.822744 -0.11906215704709615 -0.034713773389724666 0.9842779150458156 -0.12576224651858664
1650963858348477 46.647365 30.855607 7.701559 -0.10977625006818499 -0.04161523712006094 0.9836781850697541 -0.13636192715814383
1650963860168064 45.629725 30.544456 7.543343 -0.10901508026244511 -0.026666310222760344 0.9818756327762761 -0.15272479148672485
1650963861983333 44.611371 30.417812 7.371205 -0.09818922233166003 -0.03356936955468753 0.9874406597398189 -0.11913403182212796
1650963863789202 43.569691 30.140475 7.212315 -0.12455280231142106 -0.01725108351344492 0.9682584380434598 -0.2160198988788385
1650963865611175 42.615 29.804649 7.057876 -0.1184438573550236 -0.01031667000047679 0.9792889407086751 -0.16388346341423535
1650963867426816 41.582907 29.559681 6.929053 -0.10236778773096218 0.010535002409533917 0.9853342946512526 -0.13611090163325842
1650963869232472 40.600135 29.51666 6.747313 -0.10301950769225765 -0.00491784420058544 0.979545033398191 -0.17278403684426502
1650963871055069 39.581536 29.054233 6.607843 -0.1112522531044609 -0.012813334510837174 0.9843261986823484 -0.1362376204484372
1650963872876661 38.565933 28.779278 6.429308 -0.09394495828582772 -0.005977770114498186 0.9875757711269989 -0.1258280865309712
1650963874480423 37.590147 28.537395 6.270951 -0.10921659511338636 0.01643076553001513 0.9800367094100889 -0.16531731156954318
1650963876091299 36.649219 28.21721 6.135699 -0.109200320009822 0.00892279012609058 0.9766842199095612 -0.1846174653324273
1650963877717368 35.67056 27.864521 5.975676 -0.10788128800342421 0.013673633857683552 0.9774284864120191 -0.18113037676258975
1650963879338068 34.718696 27.557081 5.793656 -0.12694097205425633 0.022427170993938424 0.9704075668184284 -0.20418659573210574
1650963882551969 32.913495 26.956128 5.554803 -0.09408556560741671 -0.005334148661114693 0.9924264824284558 -0.07879803409397788
1650963884378006 31.878584 26.612173 5.439553 -0.11681709670716088 -0.03103122558876566 0.9926373041480545 0.00787472977643178
1650963885983387 30.907549 26.367516 5.329508 -0.10239567002345319 -0.024258400420429635 0.9944390532620329 -0.004198346912980858
1650963887794205 29.864279 25.890795 5.168049 -0.08461620451395262 -0.012496546933652842 0.9959351042920984 0.02823477088759761
1650963889417497 28.933128 25.603088 5.027202 -0.09686234863783855 -0.02198450968191877 0.9899928398933217 0.10024242470313388
1650963891231012 27.832795 25.402458 4.848565 -0.1015814563551494 -0.02849592041429852 0.9880888168248086 0.11202535565780966
1650963893042465 26.757232 25.160369 4.676734 -0.11656296621576348 -0.0335217091437978 0.9904777853681578 0.06513928626605496
1650963894659057 25.777088 25.006217 4.521739 -0.11691683108766061 -0.03618692715628799 0.9909588139147496 0.054968991586871616
1650963896474854 24.739524 24.714047 4.366173 -0.1193896975839404 -0.04227309210259253 0.988986358397898 0.07658373650955892
1650963898084208 23.734707 24.648337 4.20258 -0.10287876081089829 -0.04052475219669272 0.9900246808900218 0.08732030841689256
1650963899699981 22.76331 24.520369 4.064241 -0.11035687698714856 -0.01636450222908371 0.9932322808668111 0.032298591494824606
1650963901520511 21.647055 24.344048 3.901003 -0.12032319699621007 -0.021397957495203807 0.9914383610658248 0.04598295213180547
1650963903326513 20.568996 24.158513 3.738391 -0.12653645516030174 -0.01668894067518953 0.9906711947224989 0.04775550985699827
1650963904938830 19.584798 24.061082 3.597637 -0.112693480209457 -0.020472666114917906 0.9926282491594415 0.03962585558810891
1650963906558631 18.602382 23.86364 3.442714 -0.13306736322072796 0.0010177245840465197 0.9909362767130476 -0.018366724700835575
1650963908179389 17.630209 23.840682 3.292375 -0.13565970797387006 -0.014105910812986023 0.9900638389665963 -0.03422077853155586
1650963909986373 16.59382 23.521723 3.118636 -0.13257760127694262 -0.006134801180192446 0.9856474879328309 -0.10432915884752214
1650963911800585 15.526911 23.112716 2.993891 -0.13540166637752604 -0.01001362074434791 0.9889281561719158 -0.05989338921945044
1650963913420042 14.532806 22.759078 2.820448 -0.12274226584702135 -0.027735427470922138 0.9918813535164573 -0.018342921907505652
1650963915228677 13.545176 22.31346 2.668086 -0.09190028474096786 -0.010987034134850724 0.994877285297729 0.040654765330397254
1650963916849087 12.562865 22.108035 2.523963 -0.08782018394259385 -0.03317278149787182 0.9913097816311985 0.09215258380690637
1650963918467354 11.606471 22.027731 2.396549 -0.08891390062017399 -0.020370641701454435 0.9957839186678228 -0.00968207393752191
1650963919276080 11.131101 22.001751 2.324757 -0.06696000255917886 -0.032306072960972425 0.9899454540760377 -0.1203356707768008
1650963921079592 10.030264 21.910035 2.140023 -0.09114658177648802 -0.03435346408125299 0.9820115735055968 -0.16175725528439877
1650963922694196 9.019691 21.578461 1.984781 -0.09849436450541807 -0.052455725696398774 0.9912601024152253 -0.07036097186718585
1650963923302301 8.633521 21.426931 1.914978 -0.10741205314309199 -0.04114216564161396 0.9921511722935058 0.04905124221185336
1650963923910330 8.327179 21.353417 1.839615 -0.11633268438231287 -0.056060718706185404 0.974889312938112 0.1814241711614175
1650963924718393 7.910935 21.295749 1.784473 -0.10980627520669457 -0.04806139358728942 0.9434913515698483 0.30896076431252595
1650963925324221 7.611701 21.251742 1.738974 -0.12680165406439034 -0.048894180606929266 0.8935216211224053 0.4279600591364812
1650963926126213 7.236732 21.214945 1.686859 -0.1164274935079545 -0.04849913075789898 0.8434846898559424 0.5221360464953632
1650963928141856 6.295795 21.041927 1.54617 -0.10634827653961951 -0.051155538227863444 0.9007480204773906 0.4180025820395523
1650963928748012 5.986867 20.933038 1.514413 -0.10939268089851838 -0.04035181565177241 0.9447160708106547 0.3064580197865908
1650963929353280 5.657218 20.882105 1.462458 -0.1109430953824328 -0.04093128496538658 0.9766677373975914 0.17926625511990896
1650963929959764 5.340421 20.807659 1.400083 -0.11641636238968762 -0.045539007940090685 0.991205233853403 0.04342365375467502
1650963930566260 5.03257 20.708333 1.375625 -0.1398453372834926 -0.01935351555283476 0.9876502115242582 -0.06793955219090161
1650963930969574 4.803448 20.650688 1.341701 -0.1344821563750143 -0.010894195383525691 0.9737298176651764 -0.1834287554158676
1650963931572279 4.480095 20.559947 1.308398 -0.12180418597844982 -0.017107472080283806 0.9455955781017723 -0.30119773795884414
1650963932785777 3.785416 20.468053 1.206808 -0.10453177934307278 -0.01717547010643914 0.900295701363245 -0.42219161578702225
1650963934594911 2.719824 20.329813 1.040526 -0.053159038123170445 0.04536453183686478 0.8609591598520607 -0.5038506732990193
1650963936418383 1.610702 20.078656 0.871633 -0.11873187724466626 0.02612011980622527 0.8900707136330629 -0.43931151293813836
1650963937630412 0.917737 19.890663 0.740403 -0.14861138347501354 0.0021837054176881768 0.9274372931590201 -0.3431762745152424
1650963939439180 -0.140684 19.723316 0.625276 -0.11796493851456895 -0.011360279637448125 0.9647209174504189 -0.23509310657999974
1650963940848596 -0.967197 19.525334 0.489599 -0.12250126281684075 -0.003946970770374628 0.9850595450789245 -0.12097749658064416
1650963942669443 -1.967676 19.254875 0.3051 -0.1171389665353297 -0.035864296051983 0.9924495647288679 -0.006006351405899128
1650963944284643 -2.952147 19.02265 0.165155 -0.10960147218642122 -0.01080326422247504 0.9913439301810202 -0.07147040555332718
1650963945087744 -3.469704 18.936582 0.080988 -0.09836322866357394 0.002711205475752209 0.9798226678743563 -0.1739679974343689
1650963945690173 -3.855461 18.788135 0.000795 -0.12467569702952858 -0.002940569632973193 0.9538969393966997 -0.2729980817332674
1650963946091088 -4.095216 18.674866 0.006088 -0.11548962809794266 -0.026794329278133133 0.9190287102105197 -0.3759394093855052
1650963946698867 -4.310504 18.400564 -0.052013 -0.10737955461803989 -0.016275133154540215 0.872696399441302 -0.47603124445042555
1650963947308830 -4.478997 18.130672 -0.100177 -0.11258386965212099 -0.006445644940789466 0.8067075297143413 -0.5800916198822706
1650963947917031 -4.600244 17.836255 -0.083537 -0.08437905667593669 -0.016894694363269683 0.7122801037640588 -0.6966001707426666
1650963948929481 -4.517559 17.24233 -0.116324 0.08603808905610284 -0.01529805930812649 -0.6102757194489296 0.7873544074075349
1650963949734729 -4.376833 16.792176 -0.116831 0.057336776065202245 -0.011339487859412172 -0.5333964733099932 0.8438436539940305
1650963951340131 -4.015411 15.857642 -0.072817 0.06293348933406559 -0.014041090231641861 -0.5998890436988136 0.7974806323387853
1650963952951806 -3.566359 14.905614 -0.057815 0.08476568486961128 -0.0074007346495303895 -0.6438994238317329 0.7603640837022716
1650963954568797 -3.263382 13.945029 -0.030789 0.08274093514235197 -0.00608896508143234 -0.680145980437426 0.7283668769588708
1650963956179223 -3.10938 12.957737 -0.044713 0.09729764935991884 0.005280595673502554 -0.6968915547424545 0.7105261738085458
1650963957786581 -3.044628 11.939521 -0.041246 -0.09311824255974648 -0.00013589239202153107 0.7119606081024508 -0.6960180076307154
1650963959413589 -3.136988 10.843298 -0.092986 -0.09156821868913072 -0.013553027778782494 0.72041100939351 -0.6873423850663881
1650963961227181 -3.088697 9.77244 -0.116418 -0.09546500862735594 0.011739506662318292 0.7080579514724203 -0.699573122316591
1650963963240840 -3.04264 8.763897 -0.154564 -0.10511920562780874 0.005663694464324446 0.7429779893873899 -0.6609853118330732
1650963964452370 -3.00367 8.039883 -0.172195 -0.07187125166639226 -0.0026906422493690493 0.8327006358451821 -0.5490327264300568
1650963965061688 -3.035597 7.759857 -0.197599 -0.09548150765078874 0.006425992045083095 0.8867505334690516 -0.45223387723093156
1650963965466187 -3.147821 7.595475 -0.201653 -0.1025348866131751 -0.031306806414627936 0.928496555433713 -0.35552865910791276
1650963966073912 -3.380994 7.430817 -0.21356 -0.10869234934899964 -0.005912296372159702 0.9728032726432837 -0.20446224756448286
1650963966681464 -3.638261 7.359027 -0.289992 -0.1380417908105549 -0.015355557483809762 0.9890882793259423 -0.049122770119600596
1650963967875633 -4.169926 7.284379 -0.337154 -0.09909856051522681 -0.00421747964225245 0.9929509592259009 0.06488513498206204
1650963969282006 -4.921556 7.192278 -0.473218 -0.09811634039740089 -0.030502748366093815 0.9747894618615733 0.19806128125598016
1650963969880858 -5.143713 7.215805 -0.51916 -0.1258211531712004 -0.008150123777836296 0.9416422245839683 0.3121098104475903
1650963972115213 -5.518904 7.286599 -0.627376 -0.08574847033119479 -0.05532291252066549 0.9784375252504298 0.17957333980272633
1650963972523676 -5.780195 7.280987 -0.611074 -0.08343511453998921 -0.04443871922230521 0.9926369138250964 0.07573466318250884
1650963972929072 -5.886281 7.293122 -0.724969 -0.07303291477039993 -0.033041877253671505 0.9965236305662152 -0.022695405500278237
1650963973333449 -6.197147 7.26664 -0.670363 -0.09433467215133746 -0.06408463135233014 0.9833874133860131 -0.14122083716117123
1650963975334409 -7.26281 7.100697 -0.922165 -0.10610344124069865 -0.024927161567774636 0.9769665287662163 -0.1834587093695623
1650963976953004 -8.189218 6.848316 -1.107291 -0.11747153617424402 -0.01029189307086036 0.97078883350106 -0.20895826347750038
1650963978372583 -8.86455 6.405545 -1.211359 -0.09970000295441152 -0.006289908825149169 0.9397593053896849 -0.32691404740597885
1650963979584826 -9.281834 5.762717 -1.379338 -0.05660121276819008 0.04840846786055939 0.8930464270465794 -0.44375781918959095
1650963980592575 -9.450291 5.079848 -1.296424 -0.052970217313597794 0.03417271509122428 0.8370128850861225 -0.5435400737947936
1650963982000535 -9.646186 4.066832 -1.312988 -0.08771316003920855 0.028465245323505393 0.8203074723174016 -0.5644393521228337
1650963983413277 -9.855813 3.030818 -1.341483 -0.0967440008267868 0.024884750269247167 0.7650265018985499 -0.6362042116340728
1650963984825689 -10.033816 2.080627 -1.338051 0.07735214018798284 -0.01649566587914278 -0.6955335204092369 0.7141272025365482
1650963985835119 -10.050003 1.422195 -1.343874 0.07920199008614484 -0.02803704039791122 -0.6006304459499145 0.7951000166835158
1650963987247886 -9.787303 0.53894 -1.359219 0.06851693518868066 -0.02281636708366444 -0.5073399184780606 0.858714766441179
1650963988459978 -9.394627 -0.137092 -1.296482 0.05144847644205996 -0.041207593174922855 -0.4147085304361594 0.9075636745264775
1650963989268348 -9.106213 -0.539878 -1.287849 0.04507354377600478 -0.018767190953200535 -0.3104249702304302 0.9493431971908974
1650963990673525 -8.45523 -1.097014 -1.231501 0.025837256934495834 -0.02457975559844312 -0.1901212065566335 0.9811127349016889
1650963991883776 -7.82164 -1.397152 -1.141548 0.02699325954043598 -0.012440866972698217 -0.07743155264812993 0.9965545361006843
1650963993298056 -6.89152 -1.538403 -1.02629 0.0019996638788500774 -0.016903225048210874 0.02497916588425717 0.9995430574012647
1650963994915965 -5.854197 -1.412426 -0.870522 -0.0003163357242257537 -0.011720352372393038 0.1496801523452017 0.9886649509646297
1650963995521977 -5.485682 -1.491132 -0.841742 -0.038514791312117116 -0.006909205144666385 0.3057628778434949 0.9513032830109002
1650963996330053 -4.969891 -1.456994 -0.752279 -0.0060894819790512054 0.005867991783589117 0.39730409980366477 0.9176480464540062
1650963997939817 -3.978017 -1.301969 -0.617633 0.002048712887249477 -0.034706932868511724 0.34314609144783365 0.9386383709983527
1650963999546207 -3.022278 -0.867462 -0.48231 0.012078317753038676 -0.015008371384122437 0.2723216532542548 0.9620133991777465
1650964001367291 -2.016897 -0.439277 -0.327529 0.004250048945043295 -0.016786423656062664 0.26236835806967823 0.9648124158346144
1650964003185011 -1.059545 -0.071245 -0.172639 -0.02184839049690579 -0.04748463668443165 0.20420355346998 0.9775319768999249
1650964004392607 -0.469104 0.202204 -0.049062 -0.0006609005645702307 -0.042079679563327976 0.0835883530917651 0.9956112951376646
1650964004798530 -0.246865 0.182341 -0.012335 -0.013404097568469943 -0.0621592343733569 -0.029794819748477096 0.9975313671592733
1650964005606040 0.209604 0.314604 0.059455 0.0021021732539668434 -0.0187206330538235 -0.16984621082029205 0.9852905071275493
1650964006618104 0.708401 0.433067 0.115516 0.024491433861489314 -0.0056173800356002735 -0.27246866375620443 0.9618364944104858
1650964008630122 1.835312 0.595507 0.28752 0.021204907261421126 -0.010302956491175875 -0.1935312281995771 0.9808108200397968
1650964009234825 2.19685 0.691699 0.342293 0.029159545326153224 -0.008397290993617731 -0.07301184203932956 0.9968693381493707
1650964010039661 2.719495 0.820626 0.417717 0.029531410493457068 -0.014708232626773069 0.048019313067889646 0.9983014120293288
1650964011649829 3.729007 1.169382 0.600118 0.018002906400725157 -0.06636580080747992 0.1608683001265571 0.9845775062729701
1650964013264299 4.768267 1.507384 0.772235 0.023738299990775393 -0.036340578759262096 0.1443689622185824 0.9885714229113238
1650964014680218 5.72202 1.81605 0.911445 0.008964700447035802 -0.036074378187586756 0.12445969341488562 0.991528142868041
